QUERY

SELECT *
FROM `travel-sample` r
LEFT JOIN `travel-sample` a
ON r.airlineid = META(a).id
WHERE r.sourceairport = "SFO"

RESULT

a.callsign	a.country	a.iata	a.icao	a.id	a.name	a.type	r.airline	r.airlineid	r.destinationairport	r.distance	r.equipment	r.id	r.schedule	r.sourceairport	r.stops	r.type
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"SAN"	718.9026935851103	"738 320 319 739 73G"	57694	[{"day":0,"flight":"UA036","utc":"11:35:00"},{"day":1,"flight":"UA233","utc":"09:37:00"},{"day":1,"flight":"UA586","utc":"02:19:00"},{"day":1,"flight":"UA945","utc":"02:48:00"},{"day":1,"flight":"UA083","utc":"12:06:00"},{"day":2,"flight":"UA578","utc":"21:40:00"},{"day":2,"flight":"UA418","utc":"00:53:00"},{"day":2,"flight":"UA861","utc":"00:37:00"},{"day":2,"flight":"UA419","utc":"14:39:00"},{"day":3,"flight":"UA711","utc":"21:38:00"},{"day":3,"flight":"UA480","utc":"03:26:00"},{"day":3,"flight":"UA422","utc":"03:50:00"},{"day":4,"flight":"UA466","utc":"02:50:00"},{"day":4,"flight":"UA392","utc":"00:27:00"},{"day":4,"flight":"UA810","utc":"05:14:00"},{"day":4,"flight":"UA693","utc":"08:29:00"},{"day":5,"flight":"UA870","utc":"18:44:00"},{"day":5,"flight":"UA205","utc":"17:49:00"},{"day":5,"flight":"UA820","utc":"05:46:00"},{"day":5,"flight":"UA359","utc":"04:56:00"},{"day":6,"flight":"UA144","utc":"08:46:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"SAT"	2381.5674908107744	"CR7"	57695	[{"day":0,"flight":"UA871","utc":"08:18:00"},{"day":0,"flight":"UA498","utc":"01:50:00"},{"day":1,"flight":"UA023","utc":"04:18:00"},{"day":1,"flight":"UA445","utc":"04:47:00"},{"day":1,"flight":"UA438","utc":"13:41:00"},{"day":2,"flight":"UA636","utc":"18:06:00"},{"day":2,"flight":"UA445","utc":"15:49:00"},{"day":3,"flight":"UA706","utc":"16:04:00"},{"day":3,"flight":"UA342","utc":"03:30:00"},{"day":3,"flight":"UA145","utc":"13:35:00"},{"day":3,"flight":"UA744","utc":"21:12:00"},{"day":3,"flight":"UA568","utc":"18:20:00"},{"day":4,"flight":"UA428","utc":"19:45:00"},{"day":4,"flight":"UA216","utc":"05:30:00"},{"day":5,"flight":"UA180","utc":"06:46:00"},{"day":5,"flight":"UA048","utc":"06:56:00"},{"day":5,"flight":"UA424","utc":"00:17:00"},{"day":5,"flight":"UA727","utc":"22:37:00"},{"day":6,"flight":"UA978","utc":"11:47:00"},{"day":6,"flight":"UA370","utc":"01:38:00"},{"day":6,"flight":"UA034","utc":"10:44:00"},{"day":6,"flight":"UA043","utc":"01:56:00"},{"day":6,"flight":"UA568","utc":"03:41:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"SBA"	421.8478212367465	"EM2"	57696	[{"day":0,"flight":"UA524","utc":"06:06:00"},{"day":0,"flight":"UA296","utc":"01:02:00"},{"day":0,"flight":"UA743","utc":"04:23:00"},{"day":1,"flight":"UA764","utc":"02:23:00"},{"day":1,"flight":"UA816","utc":"10:32:00"},{"day":2,"flight":"UA927","utc":"10:02:00"},{"day":2,"flight":"UA844","utc":"06:43:00"},{"day":2,"flight":"UA491","utc":"22:16:00"},{"day":3,"flight":"UA932","utc":"09:10:00"},{"day":4,"flight":"UA881","utc":"05:35:00"},{"day":4,"flight":"UA014","utc":"02:14:00"},{"day":4,"flight":"UA760","utc":"04:23:00"},{"day":4,"flight":"UA624","utc":"12:22:00"},{"day":4,"flight":"UA918","utc":"04:31:00"},{"day":5,"flight":"UA511","utc":"11:14:00"},{"day":6,"flight":"UA134","utc":"09:58:00"},{"day":6,"flight":"UA981","utc":"02:33:00"},{"day":6,"flight":"UA598","utc":"14:57:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"SBP"	306.90606963664067	"EM2"	57697	[{"day":0,"flight":"UA859","utc":"16:49:00"},{"day":0,"flight":"UA919","utc":"13:07:00"},{"day":1,"flight":"UA713","utc":"22:53:00"},{"day":1,"flight":"UA431","utc":"12:21:00"},{"day":1,"flight":"UA934","utc":"03:36:00"},{"day":2,"flight":"UA242","utc":"20:43:00"},{"day":2,"flight":"UA476","utc":"02:29:00"},{"day":2,"flight":"UA634","utc":"20:33:00"},{"day":2,"flight":"UA618","utc":"06:16:00"},{"day":3,"flight":"UA593","utc":"04:53:00"},{"day":3,"flight":"UA284","utc":"03:17:00"},{"day":3,"flight":"UA862","utc":"18:57:00"},{"day":4,"flight":"UA019","utc":"20:19:00"},{"day":4,"flight":"UA184","utc":"11:44:00"},{"day":4,"flight":"UA919","utc":"00:55:00"},{"day":4,"flight":"UA063","utc":"16:00:00"},{"day":5,"flight":"UA401","utc":"01:39:00"},{"day":5,"flight":"UA688","utc":"10:44:00"},{"day":6,"flight":"UA893","utc":"21:16:00"},{"day":6,"flight":"UA563","utc":"14:32:00"},{"day":6,"flight":"UA687","utc":"01:01:00"},{"day":6,"flight":"UA818","utc":"22:02:00"},{"day":6,"flight":"UA676","utc":"09:21:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"SEA"	1093.062336932592	"319 738 739 320 752 753"	57698	[{"day":0,"flight":"UA437","utc":"17:32:00"},{"day":0,"flight":"UA115","utc":"14:46:00"},{"day":0,"flight":"UA091","utc":"21:44:00"},{"day":0,"flight":"UA572","utc":"15:30:00"},{"day":1,"flight":"UA675","utc":"19:18:00"},{"day":1,"flight":"UA050","utc":"04:02:00"},{"day":1,"flight":"UA477","utc":"11:42:00"},{"day":1,"flight":"UA382","utc":"01:44:00"},{"day":1,"flight":"UA214","utc":"20:42:00"},{"day":2,"flight":"UA003","utc":"03:17:00"},{"day":2,"flight":"UA890","utc":"01:00:00"},{"day":2,"flight":"UA690","utc":"09:28:00"},{"day":2,"flight":"UA874","utc":"07:54:00"},{"day":2,"flight":"UA385","utc":"09:25:00"},{"day":3,"flight":"UA593","utc":"04:07:00"},{"day":3,"flight":"UA759","utc":"05:48:00"},{"day":4,"flight":"UA045","utc":"23:15:00"},{"day":4,"flight":"UA598","utc":"17:36:00"},{"day":5,"flight":"UA702","utc":"22:49:00"},{"day":6,"flight":"UA036","utc":"02:05:00"},{"day":6,"flight":"UA125","utc":"03:43:00"},{"day":6,"flight":"UA309","utc":"08:14:00"},{"day":6,"flight":"UA629","utc":"23:31:00"},{"day":6,"flight":"UA196","utc":"14:29:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"SJD"	2010.8629996970228	"320 739 738"	57699	[{"day":0,"flight":"UA826","utc":"16:50:00"},{"day":1,"flight":"UA073","utc":"11:34:00"},{"day":1,"flight":"UA257","utc":"00:20:00"},{"day":1,"flight":"UA771","utc":"08:02:00"},{"day":1,"flight":"UA140","utc":"03:30:00"},{"day":2,"flight":"UA801","utc":"20:48:00"},{"day":2,"flight":"UA434","utc":"13:48:00"},{"day":2,"flight":"UA224","utc":"13:37:00"},{"day":2,"flight":"UA152","utc":"01:29:00"},{"day":2,"flight":"UA440","utc":"08:40:00"},{"day":3,"flight":"UA826","utc":"22:01:00"},{"day":3,"flight":"UA537","utc":"05:41:00"},{"day":3,"flight":"UA444","utc":"07:21:00"},{"day":4,"flight":"UA825","utc":"11:11:00"},{"day":4,"flight":"UA986","utc":"11:57:00"},{"day":4,"flight":"UA833","utc":"13:22:00"},{"day":5,"flight":"UA340","utc":"07:28:00"},{"day":5,"flight":"UA867","utc":"02:27:00"},{"day":5,"flight":"UA848","utc":"16:30:00"},{"day":6,"flight":"UA292","utc":"18:42:00"},{"day":6,"flight":"UA553","utc":"13:58:00"},{"day":6,"flight":"UA015","utc":"11:04:00"},{"day":6,"flight":"UA768","utc":"08:18:00"},{"day":6,"flight":"UA891","utc":"07:49:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"SLC"	961.9216551408676	"738 320 319"	57700	[{"day":0,"flight":"UA011","utc":"12:16:00"},{"day":0,"flight":"UA304","utc":"01:34:00"},{"day":0,"flight":"UA410","utc":"01:58:00"},{"day":0,"flight":"UA479","utc":"06:41:00"},{"day":0,"flight":"UA822","utc":"19:05:00"},{"day":1,"flight":"UA918","utc":"21:50:00"},{"day":1,"flight":"UA045","utc":"16:05:00"},{"day":1,"flight":"UA513","utc":"18:53:00"},{"day":1,"flight":"UA008","utc":"15:47:00"},{"day":2,"flight":"UA954","utc":"10:16:00"},{"day":2,"flight":"UA294","utc":"10:35:00"},{"day":2,"flight":"UA495","utc":"06:44:00"},{"day":2,"flight":"UA227","utc":"14:09:00"},{"day":2,"flight":"UA425","utc":"18:06:00"},{"day":3,"flight":"UA013","utc":"22:17:00"},{"day":3,"flight":"UA051","utc":"21:20:00"},{"day":3,"flight":"UA358","utc":"01:43:00"},{"day":3,"flight":"UA163","utc":"21:34:00"},{"day":4,"flight":"UA298","utc":"07:17:00"},{"day":4,"flight":"UA023","utc":"22:38:00"},{"day":5,"flight":"UA292","utc":"15:31:00"},{"day":5,"flight":"UA301","utc":"19:08:00"},{"day":5,"flight":"UA433","utc":"05:25:00"},{"day":6,"flight":"UA695","utc":"11:41:00"},{"day":6,"flight":"UA854","utc":"23:57:00"},{"day":6,"flight":"UA411","utc":"09:42:00"},{"day":6,"flight":"UA652","utc":"11:15:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"SMF"	137.93762288777882	"EM2"	57701	[{"day":0,"flight":"UA842","utc":"23:34:00"},{"day":0,"flight":"UA860","utc":"18:59:00"},{"day":0,"flight":"UA146","utc":"07:30:00"},{"day":0,"flight":"UA563","utc":"08:11:00"},{"day":1,"flight":"UA669","utc":"18:40:00"},{"day":1,"flight":"UA175","utc":"00:09:00"},{"day":1,"flight":"UA206","utc":"03:39:00"},{"day":1,"flight":"UA478","utc":"08:39:00"},{"day":1,"flight":"UA581","utc":"20:12:00"},{"day":2,"flight":"UA884","utc":"05:56:00"},{"day":2,"flight":"UA789","utc":"17:29:00"},{"day":2,"flight":"UA078","utc":"18:02:00"},{"day":3,"flight":"UA926","utc":"20:32:00"},{"day":3,"flight":"UA164","utc":"22:14:00"},{"day":3,"flight":"UA867","utc":"18:12:00"},{"day":3,"flight":"UA315","utc":"08:58:00"},{"day":3,"flight":"UA446","utc":"09:53:00"},{"day":4,"flight":"UA926","utc":"04:16:00"},{"day":4,"flight":"UA042","utc":"02:28:00"},{"day":4,"flight":"UA293","utc":"02:05:00"},{"day":5,"flight":"UA384","utc":"04:14:00"},{"day":6,"flight":"UA843","utc":"09:28:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"SNA"	598.2410448952019	"320 319 738 73G"	57702	[{"day":0,"flight":"UA906","utc":"09:01:00"},{"day":0,"flight":"UA269","utc":"13:37:00"},{"day":0,"flight":"UA176","utc":"18:15:00"},{"day":1,"flight":"UA912","utc":"20:47:00"},{"day":1,"flight":"UA461","utc":"16:49:00"},{"day":1,"flight":"UA800","utc":"13:56:00"},{"day":1,"flight":"UA618","utc":"14:40:00"},{"day":2,"flight":"UA646","utc":"15:40:00"},{"day":2,"flight":"UA921","utc":"14:12:00"},{"day":2,"flight":"UA342","utc":"17:19:00"},{"day":3,"flight":"UA530","utc":"08:10:00"},{"day":3,"flight":"UA832","utc":"13:26:00"},{"day":4,"flight":"UA324","utc":"10:08:00"},{"day":4,"flight":"UA332","utc":"03:18:00"},{"day":4,"flight":"UA836","utc":"14:57:00"},{"day":4,"flight":"UA407","utc":"14:08:00"},{"day":4,"flight":"UA294","utc":"14:41:00"},{"day":5,"flight":"UA074","utc":"04:16:00"},{"day":5,"flight":"UA262","utc":"16:42:00"},{"day":5,"flight":"UA592","utc":"09:20:00"},{"day":6,"flight":"UA403","utc":"20:41:00"},{"day":6,"flight":"UA870","utc":"21:46:00"},{"day":6,"flight":"UA925","utc":"16:41:00"},{"day":6,"flight":"UA096","utc":"16:14:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"STL"	2785.86610267165	"320 319"	57703	[{"day":0,"flight":"UA049","utc":"20:29:00"},{"day":0,"flight":"UA813","utc":"13:35:00"},{"day":0,"flight":"UA454","utc":"05:31:00"},{"day":1,"flight":"UA295","utc":"09:31:00"},{"day":1,"flight":"UA391","utc":"04:29:00"},{"day":1,"flight":"UA355","utc":"04:26:00"},{"day":1,"flight":"UA261","utc":"13:35:00"},{"day":1,"flight":"UA526","utc":"00:02:00"},{"day":2,"flight":"UA356","utc":"15:28:00"},{"day":2,"flight":"UA701","utc":"15:08:00"},{"day":2,"flight":"UA712","utc":"14:42:00"},{"day":2,"flight":"UA561","utc":"10:02:00"},{"day":3,"flight":"UA233","utc":"15:01:00"},{"day":3,"flight":"UA148","utc":"04:59:00"},{"day":3,"flight":"UA532","utc":"00:56:00"},{"day":4,"flight":"UA621","utc":"02:32:00"},{"day":4,"flight":"UA040","utc":"07:36:00"},{"day":4,"flight":"UA365","utc":"03:10:00"},{"day":4,"flight":"UA767","utc":"21:14:00"},{"day":4,"flight":"UA364","utc":"14:58:00"},{"day":5,"flight":"UA766","utc":"06:22:00"},{"day":6,"flight":"UA745","utc":"09:45:00"},{"day":6,"flight":"UA646","utc":"22:24:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"SYD"	11949.733710832654	"777"	57704	[{"day":0,"flight":"UA001","utc":"11:36:00"},{"day":1,"flight":"UA269","utc":"03:50:00"},{"day":2,"flight":"UA043","utc":"14:46:00"},{"day":3,"flight":"UA248","utc":"10:53:00"},{"day":3,"flight":"UA640","utc":"06:19:00"},{"day":3,"flight":"UA321","utc":"12:20:00"},{"day":3,"flight":"UA692","utc":"08:43:00"},{"day":4,"flight":"UA696","utc":"03:23:00"},{"day":4,"flight":"UA902","utc":"20:34:00"},{"day":4,"flight":"UA332","utc":"10:09:00"},{"day":4,"flight":"UA936","utc":"17:21:00"},{"day":5,"flight":"UA955","utc":"03:13:00"},{"day":5,"flight":"UA834","utc":"18:41:00"},{"day":5,"flight":"UA049","utc":"09:02:00"},{"day":5,"flight":"UA779","utc":"09:26:00"},{"day":5,"flight":"UA185","utc":"10:46:00"},{"day":6,"flight":"UA944","utc":"01:22:00"},{"day":6,"flight":"UA511","utc":"02:13:00"},{"day":6,"flight":"UA039","utc":"02:06:00"},{"day":6,"flight":"UA709","utc":"21:46:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"TPE"	10391.208736055762	"777"	57705	[{"day":0,"flight":"UA563","utc":"22:22:00"},{"day":0,"flight":"UA701","utc":"00:39:00"},{"day":0,"flight":"UA056","utc":"18:32:00"},{"day":0,"flight":"UA858","utc":"23:56:00"},{"day":0,"flight":"UA357","utc":"13:19:00"},{"day":1,"flight":"UA308","utc":"07:10:00"},{"day":1,"flight":"UA142","utc":"15:43:00"},{"day":1,"flight":"UA265","utc":"12:13:00"},{"day":1,"flight":"UA534","utc":"23:29:00"},{"day":1,"flight":"UA655","utc":"03:50:00"},{"day":2,"flight":"UA869","utc":"09:43:00"},{"day":3,"flight":"UA458","utc":"20:46:00"},{"day":4,"flight":"UA706","utc":"03:51:00"},{"day":5,"flight":"UA789","utc":"15:10:00"},{"day":5,"flight":"UA170","utc":"22:44:00"},{"day":6,"flight":"UA231","utc":"00:31:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"TUS"	1208.0235433921048	"CRJ CR7"	57706	[{"day":0,"flight":"UA627","utc":"08:37:00"},{"day":0,"flight":"UA647","utc":"06:33:00"},{"day":0,"flight":"UA353","utc":"07:11:00"},{"day":0,"flight":"UA197","utc":"00:22:00"},{"day":0,"flight":"UA721","utc":"05:01:00"},{"day":1,"flight":"UA387","utc":"09:32:00"},{"day":2,"flight":"UA439","utc":"10:25:00"},{"day":2,"flight":"UA471","utc":"13:33:00"},{"day":2,"flight":"UA082","utc":"18:13:00"},{"day":2,"flight":"UA373","utc":"21:04:00"},{"day":2,"flight":"UA917","utc":"11:36:00"},{"day":3,"flight":"UA970","utc":"05:55:00"},{"day":3,"flight":"UA707","utc":"09:53:00"},{"day":3,"flight":"UA820","utc":"05:27:00"},{"day":3,"flight":"UA287","utc":"07:04:00"},{"day":3,"flight":"UA230","utc":"10:29:00"},{"day":4,"flight":"UA443","utc":"03:39:00"},{"day":5,"flight":"UA335","utc":"08:57:00"},{"day":6,"flight":"UA081","utc":"20:44:00"},{"day":6,"flight":"UA761","utc":"18:59:00"},{"day":6,"flight":"UA968","utc":"04:03:00"},{"day":6,"flight":"UA889","utc":"03:10:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"YEG"	1871.3575333121428	"CR7"	57707	[{"day":0,"flight":"UA295","utc":"17:08:00"},{"day":0,"flight":"UA496","utc":"20:36:00"},{"day":0,"flight":"UA242","utc":"20:41:00"},{"day":1,"flight":"UA194","utc":"06:26:00"},{"day":1,"flight":"UA971","utc":"23:53:00"},{"day":1,"flight":"UA371","utc":"18:50:00"},{"day":1,"flight":"UA110","utc":"13:22:00"},{"day":2,"flight":"UA330","utc":"03:52:00"},{"day":2,"flight":"UA272","utc":"23:05:00"},{"day":2,"flight":"UA485","utc":"01:15:00"},{"day":2,"flight":"UA908","utc":"18:59:00"},{"day":2,"flight":"UA706","utc":"16:38:00"},{"day":3,"flight":"UA586","utc":"11:58:00"},{"day":3,"flight":"UA614","utc":"20:00:00"},{"day":3,"flight":"UA057","utc":"18:05:00"},{"day":3,"flight":"UA007","utc":"02:33:00"},{"day":3,"flight":"UA481","utc":"23:17:00"},{"day":4,"flight":"UA350","utc":"00:21:00"},{"day":4,"flight":"UA622","utc":"11:33:00"},{"day":4,"flight":"UA567","utc":"00:45:00"},{"day":5,"flight":"UA539","utc":"19:51:00"},{"day":5,"flight":"UA553","utc":"17:32:00"},{"day":5,"flight":"UA716","utc":"22:08:00"},{"day":5,"flight":"UA936","utc":"19:43:00"},{"day":5,"flight":"UA396","utc":"11:49:00"},{"day":6,"flight":"UA410","utc":"13:28:00"},{"day":6,"flight":"UA558","utc":"02:40:00"},{"day":6,"flight":"UA441","utc":"22:51:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"YUL"	4075.838738233967	"319"	57708	[{"day":0,"flight":"UA430","utc":"01:32:00"},{"day":0,"flight":"UA501","utc":"13:35:00"},{"day":0,"flight":"UA961","utc":"09:05:00"},{"day":0,"flight":"UA540","utc":"01:11:00"},{"day":0,"flight":"UA773","utc":"21:06:00"},{"day":1,"flight":"UA345","utc":"23:30:00"},{"day":1,"flight":"UA176","utc":"14:18:00"},{"day":1,"flight":"UA385","utc":"10:59:00"},{"day":2,"flight":"UA525","utc":"22:01:00"},{"day":2,"flight":"UA678","utc":"20:42:00"},{"day":3,"flight":"UA967","utc":"00:33:00"},{"day":3,"flight":"UA910","utc":"00:36:00"},{"day":3,"flight":"UA516","utc":"05:15:00"},{"day":3,"flight":"UA131","utc":"08:09:00"},{"day":4,"flight":"UA937","utc":"08:08:00"},{"day":4,"flight":"UA045","utc":"20:26:00"},{"day":4,"flight":"UA462","utc":"04:57:00"},{"day":4,"flight":"UA832","utc":"05:54:00"},{"day":5,"flight":"UA167","utc":"03:10:00"},{"day":5,"flight":"UA813","utc":"22:03:00"},{"day":5,"flight":"UA016","utc":"14:04:00"},{"day":6,"flight":"UA780","utc":"17:21:00"},{"day":6,"flight":"UA299","utc":"22:46:00"},{"day":6,"flight":"UA151","utc":"10:30:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"YVR"	1288.7116079156197	"319 320 739"	57709	[{"day":0,"flight":"UA799","utc":"08:34:00"},{"day":1,"flight":"UA096","utc":"22:02:00"},{"day":1,"flight":"UA126","utc":"15:16:00"},{"day":1,"flight":"UA507","utc":"00:13:00"},{"day":1,"flight":"UA562","utc":"14:37:00"},{"day":2,"flight":"UA271","utc":"20:57:00"},{"day":2,"flight":"UA548","utc":"23:47:00"},{"day":2,"flight":"UA319","utc":"09:43:00"},{"day":2,"flight":"UA393","utc":"15:42:00"},{"day":2,"flight":"UA773","utc":"12:12:00"},{"day":3,"flight":"UA505","utc":"14:33:00"},{"day":3,"flight":"UA453","utc":"11:51:00"},{"day":3,"flight":"UA849","utc":"02:26:00"},{"day":4,"flight":"UA875","utc":"18:06:00"},{"day":5,"flight":"UA938","utc":"20:25:00"},{"day":5,"flight":"UA982","utc":"04:23:00"},{"day":5,"flight":"UA103","utc":"11:45:00"},{"day":5,"flight":"UA148","utc":"06:24:00"},{"day":6,"flight":"UA297","utc":"15:37:00"},{"day":6,"flight":"UA390","utc":"03:05:00"},{"day":6,"flight":"UA856","utc":"01:48:00"},{"day":6,"flight":"UA073","utc":"21:23:00"},{"day":6,"flight":"UA870","utc":"15:35:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"YYC"	1638.4296024158368	"CR7"	57710	[{"day":0,"flight":"UA715","utc":"18:32:00"},{"day":0,"flight":"UA616","utc":"07:59:00"},{"day":0,"flight":"UA281","utc":"17:41:00"},{"day":1,"flight":"UA123","utc":"07:54:00"},{"day":1,"flight":"UA590","utc":"05:20:00"},{"day":2,"flight":"UA596","utc":"08:43:00"},{"day":3,"flight":"UA531","utc":"18:05:00"},{"day":3,"flight":"UA625","utc":"04:06:00"},{"day":4,"flight":"UA369","utc":"21:02:00"},{"day":4,"flight":"UA191","utc":"07:07:00"},{"day":4,"flight":"UA402","utc":"05:54:00"},{"day":5,"flight":"UA721","utc":"21:05:00"},{"day":5,"flight":"UA602","utc":"14:15:00"},{"day":5,"flight":"UA819","utc":"09:48:00"},{"day":5,"flight":"UA023","utc":"06:12:00"},{"day":6,"flight":"UA155","utc":"15:40:00"},{"day":6,"flight":"UA418","utc":"08:14:00"},{"day":6,"flight":"UA325","utc":"03:15:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"YYJ"	1229.1831023458117	"CRJ"	57711	[{"day":0,"flight":"UA994","utc":"18:03:00"},{"day":0,"flight":"UA244","utc":"03:59:00"},{"day":0,"flight":"UA466","utc":"10:59:00"},{"day":0,"flight":"UA096","utc":"08:49:00"},{"day":1,"flight":"UA349","utc":"12:29:00"},{"day":1,"flight":"UA840","utc":"17:12:00"},{"day":1,"flight":"UA370","utc":"19:30:00"},{"day":1,"flight":"UA593","utc":"09:34:00"},{"day":1,"flight":"UA162","utc":"09:23:00"},{"day":2,"flight":"UA805","utc":"20:31:00"},{"day":2,"flight":"UA392","utc":"21:42:00"},{"day":2,"flight":"UA147","utc":"03:26:00"},{"day":3,"flight":"UA466","utc":"04:27:00"},{"day":4,"flight":"UA949","utc":"02:42:00"},{"day":5,"flight":"UA923","utc":"16:36:00"},{"day":5,"flight":"UA753","utc":"07:22:00"},{"day":5,"flight":"UA813","utc":"16:39:00"},{"day":5,"flight":"UA603","utc":"03:35:00"},{"day":5,"flight":"UA462","utc":"00:09:00"},{"day":6,"flight":"UA367","utc":"12:05:00"},{"day":6,"flight":"UA110","utc":"21:49:00"},{"day":6,"flight":"UA038","utc":"18:34:00"},{"day":6,"flight":"UA860","utc":"15:32:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"YYZ"	3627.2917579942114	"320"	57712	[{"day":0,"flight":"UA420","utc":"06:17:00"},{"day":0,"flight":"UA070","utc":"12:34:00"},{"day":1,"flight":"UA914","utc":"22:49:00"},{"day":2,"flight":"UA742","utc":"20:49:00"},{"day":3,"flight":"UA843","utc":"10:17:00"},{"day":4,"flight":"UA730","utc":"15:07:00"},{"day":4,"flight":"UA668","utc":"05:05:00"},{"day":4,"flight":"UA919","utc":"21:21:00"},{"day":5,"flight":"UA431","utc":"12:27:00"},{"day":5,"flight":"UA762","utc":"17:14:00"},{"day":5,"flight":"UA178","utc":"08:47:00"},{"day":5,"flight":"UA598","utc":"10:36:00"},{"day":6,"flight":"UA148","utc":"23:28:00"},{"day":6,"flight":"UA939","utc":"13:46:00"},{"day":6,"flight":"UA988","utc":"02:26:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"ZRH"	9375.708416166288	"343"	57713	[{"day":0,"flight":"UA194","utc":"09:41:00"},{"day":0,"flight":"UA177","utc":"07:00:00"},{"day":0,"flight":"UA845","utc":"01:42:00"},{"day":1,"flight":"UA693","utc":"04:57:00"},{"day":1,"flight":"UA055","utc":"07:46:00"},{"day":2,"flight":"UA966","utc":"00:00:00"},{"day":3,"flight":"UA871","utc":"15:34:00"},{"day":3,"flight":"UA448","utc":"12:02:00"},{"day":3,"flight":"UA172","utc":"06:27:00"},{"day":3,"flight":"UA971","utc":"22:33:00"},{"day":4,"flight":"UA473","utc":"11:26:00"},{"day":5,"flight":"UA247","utc":"12:28:00"},{"day":6,"flight":"UA817","utc":"18:00:00"},{"day":6,"flight":"UA403","utc":"16:06:00"},{"day":6,"flight":"UA015","utc":"04:34:00"}]	"SFO"	0	"route"
							"UN"	"airline_5067"	"LHR"	8615.465625876193	"744"	58327	[{"day":0,"flight":"UN143","utc":"10:00:00"},{"day":0,"flight":"UN846","utc":"08:49:00"},{"day":0,"flight":"UN264","utc":"02:39:00"},{"day":1,"flight":"UN744","utc":"12:33:00"},{"day":2,"flight":"UN063","utc":"17:24:00"},{"day":3,"flight":"UN093","utc":"18:50:00"},{"day":4,"flight":"UN704","utc":"12:03:00"},{"day":5,"flight":"UN667","utc":"05:18:00"},{"day":5,"flight":"UN227","utc":"09:24:00"},{"day":5,"flight":"UN680","utc":"02:22:00"},{"day":6,"flight":"UN432","utc":"13:20:00"},{"day":6,"flight":"UN658","utc":"13:49:00"},{"day":6,"flight":"UN142","utc":"20:07:00"},{"day":6,"flight":"UN235","utc":"15:01:00"},{"day":6,"flight":"UN336","utc":"01:57:00"}]	"SFO"	0	"route"
